"","asin","rating","verified","body","helpfulVotes","brand"
"153","B07FM9913M",5,"true","When I bought this phone I did not have high expectations. The idea was to use it during my overseas vacation and if I did not like it, no big loss because it was so inexpensive (1/4 of the price of the cheapest iPhone). From the moment I tore the seal and opened the box, however, I realized that I may have been wrong. The phone came with a factory case, the build looked superb and the body was thin and light. The first impression turned into a total surprise when I set it up and put a Metro PCS SIM in it. The experience was flawless. In my opinion, Android One is the finest operating system around without exceptions (my work phone is an iPhone 8 Plus). There is no bloatware and it receives all updates from Google, not Xiaomi. Soon after I bought it, the operating system was upgraded to Android 9, again directly by Google. I am yet to see a single app whose Android version is different or inferior to the iOS version. The user experience is identical, which helped me switch seamlessly between the two operating systems on my two phones. One Android feature that I was not aware of but liked very much is the unlimited backup of the phone by Google (no iCloud like space limitations and no need to do the backup through a computer program like iTunes). The Mi A2 is fast, the phone reception and data speeds are excellent, the screen is sharp and bright, the video and games are smooth, the camera is better than my work phone, the speaker is clear, the fingerprint reader is logically placed in the back and very fast despite the claim in one of the negative reviews (at least as fast as my work phone), the battery lasts a full day of heavy usage (half of the time using video) and two days of normal usage, and charges faster than any smartphone that I have ever owned (Android or iPhone). The phone does not have a notch at the top, which is a big plus. Knowing what I know now I would buy it again without hesitation.",2,"Xiaomi"
"154","B07FM9913M",5,"true","I'm in love with this phone",NA,"Xiaomi"
"155","B07FM9913M",1,"true","At a glance, the Xiaomi A2 seems like an excellent choice for a budget phone with really good features. The phone has a decent CPU, its Bluetooth stack supports LDAC, the camera is decent. However, it has one MAJOR flaw: It's primary function which is making/receiving calls is VERY UNRELIABLE. I use T-Mobile, on a single day the phone entered into ""Invalid Sim Inserted"" state, I almost missed a work call, and then missed a VERY important call. I need a phone that is reliable 24/7. This can happen at any given time, and the only solution is to reboot the phone. I wouldn't recommend this phone to anyone that needs their phone for work, or relies upon it. Otherwise, the phone has decent features. I give it one star.",3,"Xiaomi"
"156","B07FM9913M",1,"true","My phone is bricked a month after I purchased it!",NA,"Xiaomi"
"157","B07FM9913M",5,"true","A piece of electronic",NA,"Xiaomi"
"158","B07FM9913M",1,"true","Lo he tenido desde marzo... excelente pero ayer se apagó solo y no carga... aveces enciende la luz de las notificaciones pero solo por 10 segundos y se apaga.... no tengo acceso al celular a nada... voy a perder mi información por un problema causado por el sistema.. porque esto ha pasado con muuuucha gente.., busca en internet infórmate. Es lindo el cel y económico pero de que sirve si a los 5 meses ya se te va a dañar",NA,"Xiaomi"
"159","B07FM9913M",1,"true","It got bootlooped. Garbage buyer bewate",NA,"Xiaomi"
"160","B07FM9913M",5,"true","This is a top quality phone, but extremely cheap",NA,"Xiaomi"
"161","B07FM9913M",4,"true","Excelente elección",NA,"Xiaomi"
"162","B07FM9913M",4,"true","Ok for the price.",NA,"Xiaomi"
"163","B07FM9913M",5,"true","Excelente teléfono, cámara genial, Xiaomi siempre cumple y un poco más. Calidad, precio y diseño 100%",NA,"Xiaomi"
"164","B07FM9913M",4,"true","It was a gift for my girlfriend, She liked it very much. Nice phone for his money, I’ll recommend.",NA,"Xiaomi"
"165","B07FM9913M",5,"true","Good",NA,"Xiaomi"
"166","B07FM9913M",3,"true","Muy buen teléfono. Más q lo q esperaba",NA,"Xiaomi"
"167","B07FM9913M",5,"true","Has been working perfectly. Camera specs great.",NA,"Xiaomi"
"168","B07FM9913M",5,"true","No me gusta que el cargador tenga adaptador",NA,"Xiaomi"
"169","B07FM9913M",5,"true","Surprised how this smartphone works good, as opposed to its price. Android One surprisingly good, when I compare it to other Android (Samsung).",NA,"Xiaomi"
"170","B07FM9913M",5,"true","Excelente producto",NA,"Xiaomi"
"171","B07FM9913M",5,"true","Great phone, great price , Excellent camera !",NA,"Xiaomi"
"172","B07FM9913M",5,"true","Excelente teléfono, anda muy fluido, posee un buen diseño y una batería imbatible.",NA,"Xiaomi"
"173","B07FM9913M",5,"true","Funciona estupendamente, aunque la batería si va algo justa.",NA,"Xiaomi"
"174","B07FM9913M",5,"true","Muy buen celular. Costo calidad excelente.",NA,"Xiaomi"
"175","B07FM9913M",5,"true","Excelente equipo. Funciona muy rápido y la cámara es muy buena.",NA,"Xiaomi"
"176","B07FM9913M",5,"true","muy satisfecha con el producto",NA,"Xiaomi"
"177","B07FM9913M",1,"true","El producto lo robaron durante el envío y tuve que hacer devolución, que mal momento",NA,"Xiaomi"
"178","B07FM9913M",5,"true","Excelente producto",NA,"Xiaomi"
"179","B07FM9913M",5,"true","Superb phone, especially at this price. Looks great, has perfect ergonomics, super fast, no bloatware, has dual SIM. By far the best phone I've owned.",NA,"Xiaomi"
"180","B07FM9913M",5,"true","Maybe I'm easily impressed but this is easily the best phone I've had in a long time considering the cost! AndroidOne, responsive screen, light, decent camera... I mean really impressed with this phone so far! If I had to be very picky then I'd say that the battery is a little on the weak side but oh well... At least it's light and certainly good enough for a full day of light-moderate use. Maybe not for those that spend a lot of time on YouTube or social media.",2,"Xiaomi"
"181","B07FM9913M",5,"true","Phone works perfectly and the speed of updates is amazing. Only problem is after the January 2019 security update I started to get a bit of lag here and there but thats not fault of the seller. Would advise person's who have just bought to avoid that update until it has been fixed etc. Good buy overall though, already recommended this phone to several others who either bought this or the lite version.",3,"Xiaomi"
"182","B07FM9913M",2,"true","The phone has good hardware specs and a nice screen. The body feels cheap and is plastic unlike reviews I came across stating the phone was of metal construction. The phone unfortunately has real unfixable problems. There is a known memory issue with the phone that causes it to just lock up and become investigative for 5 seconds or so several times a day. If you lock the screen it will rotate and lock in the widescreen view several times a day. The unbearable frustrating issue is the unresponsive screen which requires that icons or links have to be double tapped constantly and it makes games nearly unplayable at times. What's the point in a strong performing phone that isn't able to do anything strong.",1,"Xiaomi"
"183","B07FM9913M",2,"true","Camera is great but have some problems in voice call.",4,"Xiaomi"
"184","B07FM9913M",1,"true","This phone was great..UNTIL THE OCTOBER SECURITY UPDATE. So to give some backstory, this phone was great with Android 9 and a great camera and strong haptic engine, and this phone also gets monthly security updates, which were fine until this month's update. FOLLOWING THE UPDATE, THE PHONE IS BRICKED AND IS COMPLETELY UNUSABLE. As you may have seen other users complain about this issue, it IS TRUE and WILL HAPPEN TO YOUR DEVICE AT SOME POINT. Anyway, if you still want to waste your money with this device, then ALWAYS KEEP DEVELOPER OPTIONS ON AND HAVE THE BOOTLOADER UNLOCKED WITH USB DEBUGGING ON so that if this brick happens, then you can reinstall a stock ROM or MIUI to this device. Still, there are better options out there like the Honor 8X(great value, check it out) or the BOLD N1(flagship specs for only $200) which will give you a better experience(based on the reviews) with less risk of bricking. Even if you are still ignoring the bad reviews like I did, now there are a numerous amount of people with this issue and do not buy the device. Customer support is also of no use as they say that this phone is not released and they can't help😠 PS. I guess if you sti want the device it works well with METRO PCS or TMOBILE.",NA,"Xiaomi"
"185","B07FM9913M",5,"true","Exelente dispositivo relación precio calidad y las cámaras de lo mejor en esa gama recomiendo al 100%",3,"Xiaomi"
"186","B07FM9913M",5,"true","This is everything I needed on a smartphone for more than half the cost of a popular brand. I am very happy to have found this for $150. It even came with a clear phone case! Even though it doesn't have a headphone jack, an adapter is provided. I have used this on T-mobile One and now T-mobile prepaid. I live in the subarbs and only have wifi close around the home so I do experience my calls dropping in the middle of a conversation when I am in a certain room (family room). I notice that when I disconnect it on wifi it wouldn't drop anymore. Restarting helps when I was having an issue with a bluetooth connection. Love having easy access to grayscale and invert colors on the dropdown menu. When out on a sunny day, the screen is not as bright as I'd like. Rear camera is nice! Lovely shots in dark places. Front camera is great for mostly selfies. Not so great for wide selfies tho. Overall, very happy with this purchase! It surpassed my expectations for a budget smartphone.",NA,"Xiaomi"
"187","B07FM9913M",1,"true","Do not buy this phone. On my 4th day of using it, screen completely broken after unintentional fall just from my legs while sitting on chair. A truly Gorilla glass class 5 give more protection than that. For sure this is a scam. I just got abroad for some weeks and don't get into the Amazon limited time return policy (even being an Amazon prime member), so I just wasted $250. Besides the screen, the phone isn't bad. I saw many many reviews before order this phone, the fact it comes with Gorilla Glass class 5 convinced me; but this is a mess with no doubt. Don't buy it.",4,"Xiaomi"
"188","B07FM9913M",4,"true","Good buy. Adaptive brightness very sensetive in Android Pie",NA,"Xiaomi"
"189","B07FM9913M",4,"true","Dentro de lo esperable. ya tengo un xiaomi mi a1, Este lo compré para mi Señora, ella tenía un modelo viejo de otra marca. No vale la pena cambiar de MIA1 al MIA2. Si tenés el 1 esperá hasta que deje de funcionar.",NA,"Xiaomi"
"190","B07FM9913M",5,"true","Great design, super fast and unbeatable price. Really happy I bought it.",NA,"Xiaomi"
"191","B07FM9913M",5,"true","Me gusta mucho, es un teléfono de gama media alta a un excelente precio, Android puro y con actualizaciones seguras",NA,"Xiaomi"
"192","B07FM9913M",1,"true","I was very happy with the phone when I purchased it. now 5 month after I'm not happy at all. I can't charge my phone, I don't know if it's the charger or the phone but right now the only way for me to charge the phone is when it turn off. and even then it takes a few hours. Also the battery last now last me half a day. this was a waist of money.",8,"Xiaomi"
"193","B07FM9913M",5,"true","We have the phone for a month. The phone is large but not too large, it is slim and light. The screen has a crisp color quality to it, the sound quality is excellent, the battery is small but lives through the day. Excellent quality and best bung for the buck ever!",7,"Xiaomi"
"194","B07FM9913M",5,"true","Muy buen telefono",1,"Xiaomi"
